are_cd,are_nm,rail_opr_istt_cd,ln_cd,ln_nm,prpr_stin_cd,stin_nm,mv_path_dv_cd,mv_path_dv_nm,mg_no,start_point,end_point,path_label
01,수도권,S1,1,1호선,0161,동묘앞,3,환승,3,1호선 동대문 방면,6호선 신당 방면,1호선 동대문 방면 → 6호선 신당 방면
01,수도권,S1,1,1호선,0161,동묘앞,3,환승,4,1호선 동대문 방면,6호선 창신 방면,1호선 동대문 방면 → 6호선 창신 방면
01,수도권,S1,1,1호선,0155,동대문,1,출입구-승강장,1,6번 출입구 근처 엘리베이터,1호선 동묘앞 방면,6번 출입구 근처 엘리베이터 → 1호선 동묘앞 방면
01,수도권,S1,1,1호선,0155,동대문,1,출입구-승강장,2,6번 출입구 근처 엘리베이터,1호선 종로 5가 방면,6번 출입구 근처 엘리베이터 → 1호선 종로 5가 방면
01,수도권,S1,1,1호선,0155,동대문,3,환승,1,1호선 동묘앞 방면,4호선 혜화/동대문역사문화공원 방면,1호선 동묘앞 방면 → 4호선 혜화/동대문역사문화공원 방면
01,수도권,S1,1,1호선,0155,동대문,3,환승,2,1호선 종로5가 방면,4호선 혜화/동대문역사문화공원 방면,1호선 종로5가 방면 → 4호선 혜화/동대문역사문화공원 방면
01,수도권,S1,1,1호선,0517,종로5가,1,출입구-승강장,1,8번 출입구 옆 엘리베이터,동대문 방면 승강장,8번 출입구 옆 엘리베이터 → 동대문 방면 승강장
01,수도권,S1,1,1호선,0517,종로5가,1,출입구-승강장,2,8번 출입구 옆 엘리베이터,종로3가 방면 승강장,8번 출입구 옆 엘리베이터 → 종로3가 방면 승강장
01,수도권,S1,1,1호선,0515,종로3가,1,출입구-승강장,1,2-1번 출입구 옆 엘리베이터,종로5가 방면 승강장,2-1번 출입구 옆 엘리베이터 → 종로5가 방면 승강장
01,수도권,S1,1,1호선,0515,종로3가,1,출입구-승강장,2,2-1번 출입구 옆 엘리베이터,종각 방면 승강장,2-1번 출입구 옆 엘리베이터 → 종각 방면 승강장
01,수도권,S1,1,1호선,0515,종로3가,1,출입구-승강장,3,12번 출입구 옆 엘리베이터,종로5가 방면 승강장,12번 출입구 옆 엘리베이터 → 종로5가 방면 승강장
01,수도권,S1,1,1호선,0515,종로3가,1,출입구-승강장,4,12번 출입구 옆 엘리베이터,종각 방면 승강장,12번 출입구 옆 엘리베이터 → 종각 방면 승강장
01,수도권,S1,1,1호선,0515,종로3가,3,환승,1,1호선 종로5가 방면,3호선 안국 방면,1호선 종로5가 방면 → 3호선 안국 방면
01,수도권,S1,1,1호선,0515,종로3가,3,환승,2,1호선 종로5가 방면,3호선 을지로3가 방면,1호선 종로5가 방면 → 3호선 을지로3가 방면
01,수도권,S1,1,1호선,0515,종로3가,3,환승,3,1호선 종각 방면,3호선 안국 방면,1호선 종각 방면 → 3호선 안국 방면
01,수도권,S1,1,1호선,0515,종로3가,3,환승,4,1호선 종각 방면,3호선 을지로3가 방면,1호선 종각 방면 → 3호선 을지로3가 방면
01,수도권,S1,1,1호선,0515,종로3가,3,환승,5,1호선 종로5가 방면,5호선 광화문 방면,1호선 종로5가 방면 → 5호선 광화문 방면
01,수도권,S1,1,1호선,0515,종로3가,3,환승,6,1호선 종로5가 방면,5호선 을지로4가 방면,1호선 종로5가 방면 → 5호선 을지로4가 방면
01,수도권,S1,1,1호선,0515,종로3가,3,환승,7,1호선 종각 방면,5호선 광화문 방면,1호선 종각 방면 → 5호선 광화문 방면
01,수도권,S1,1,1호선,0515,종로3가,3,환승,8,1호선 종각 방면,5호선 을지로4가 방면,1호선 종각 방면 → 5호선 을지로4가 방면
01,수도권,S1,1,1호선,0514,종각,1,출입구-승강장,1,1번 출입구 옆 엘리베이터,종로3가 방면 승강장,1번 출입구 옆 엘리베이터 → 종로3가 방면 승강장
01,수도권,S1,1,1호선,0514,종각,1,출입구-승강장,2,1번 출입구 옆 엘리베이터,시청 방면 승강장,1번 출입구 옆 엘리베이터 → 시청 방면 승강장
01,수도권,S1,1,1호선,0514,종각,1,출입구-승강장,3,3번 출입구 옆 엘리베이터,종로3가 방면 승강장,3번 출입구 옆 엘리베이터 → 종로3가 방면 승강장
01,수도권,S1,1,1호선,0514,종각,1,출입구-승강장,4,3번 출입구 옆 엘리베이터,시청 방면 승강장,3번 출입구 옆 엘리베이터 → 시청 방면 승강장
01,수도권,S1,1,1호선,0347,시청,1,출입구-승강장,1,2번 출입구 근처 엘리베이터,1호선 종각 방면,2번 출입구 근처 엘리베이터 → 1호선 종각 방면
01,수도권,S1,1,1호선,0347,시청,1,출입구-승강장,2,2번 출입구 근처 엘리베이터,1호선 서울역 방면,2번 출입구 근처 엘리베이터 → 1호선 서울역 방면
01,수도권,S1,1,1호선,0347,시청,3,환승,1,1호선 서울역 방면,2호선 을지로입구 방면,1호선 서울역 방면 → 2호선 을지로입구 방면
01,수도권,S1,1,1호선,0347,시청,3,환승,2,1호선 서울역 방면,2호선 충정로 방면,1호선 서울역 방면 → 2호선 충정로 방면
01,수도권,S1,1,1호선,0347,시청,3,환승,3,1호선 종각 방면,2호선 을지로입구 방면,1호선 종각 방면 → 2호선 을지로입구 방면
01,수도권,S1,1,1호선,0347,시청,3,환승,4,1호선 종각 방면,2호선 충정로 방면,1호선 종각 방면 → 2호선 충정로 방면
01,수도권,S1,1,1호선,0296,서울역,1,출입구-승강장,1,1번 출입구 옆 엘리베이터,시청 방면 승강장,1번 출입구 옆 엘리베이터 → 시청 방면 승강장
01,수도권,S1,1,1호선,0296,서울역,1,출입구-승강장,2,1번 출입구 옆 엘리베이터,남영 방면 승강장,1번 출입구 옆 엘리베이터 → 남영 방면 승강장
01,수도권,S1,1,1호선,0296,서울역,1,출입구-승강장,3,2번 출입구 옆 엘리베이터,시청 방면 승강장,2번 출입구 옆 엘리베이터 → 시청 방면 승강장
01,수도권,S1,1,1호선,0296,서울역,1,출입구-승강장,4,2번 출입구 옆 엘리베이터,남영 방면 승강장,2번 출입구 옆 엘리베이터 → 남영 방면 승강장
01,수도권,S1,1,1호선,0296,서울역,1,출입구-승강장,5,3번 출입구 옆 엘리베이터,시청 방면 승강장,3번 출입구 옆 엘리베이터 → 시청 방면 승강장
01,수도권,S1,1,1호선,0296,서울역,1,출입구-승강장,6,3번 출입구 옆 엘리베이터,남영 방면 승강장,3번 출입구 옆 엘리베이터 → 남영 방면 승강장
01,수도권,S1,1,1호선,0296,서울역,1,출입구-승강장,7,4번 출입구 옆 엘리베이터,시청 방면 승강장,4번 출입구 옆 엘리베이터 → 시청 방면 승강장
01,수도권,S1,1,1호선,0296,서울역,1,출입구-승강장,8,4번 출입구 옆 엘리베이터,남영 방면 승강장,4번 출입구 옆 엘리베이터 → 남영 방면 승강장
01,수도권,S1,1,1호선,0296,서울역,3,환승,1,1호선 시청 방면,4호선 회현 방면,1호선 시청 방면 → 4호선 회현 방면
01,수도권,S1,1,1호선,0296,서울역,3,환승,2,1호선 시청 방면,4호선 숙대입구 방면,1호선 시청 방면 → 4호선 숙대입구 방면
01,수도권,S1,1,1호선,0296,서울역,3,환승,3,1호선 남영 방면,4호선 회현 방면,1호선 남영 방면 → 4호선 회현 방면
01,수도권,S1,1,1호선,0296,서울역,3,환승,4,1호선 남영 방면,4호선 숙대입구 방면,1호선 남영 방면 → 4호선 숙대입구 방면
01,수도권,S1,1,1호선,0296,서울역,3,환승,5,1호선 시청 방면,경의중앙선 신촌 방면,1호선 시청 방면 → 경의중앙선 신촌 방면
01,수도권,S1,1,1호선,0296,서울역,3,환승,6,1호선 남영 방면,경의중앙선 신촌 방면,1호선 남영 방면 → 경의중앙선 신촌 방면
01,수도권,S1,1,1호선,0296,서울역,3,환승,7,1호선 시청 방면,공항철도 공덕 방면,1호선 시청 방면 → 공항철도 공덕 방면
01,수도권,S1,1,1호선,0296,서울역,3,환승,8,1호선 남영 방면,공항철도 공덕 방면,1호선 남영 방면 → 공항철도 공덕 방면
01,수도권,KR,1,1호선,0108,남영,1,출입구-승강장,1,1번 출입구,서울역 방면 승강장,1번 출입구 → 서울역 방면 승강장
01,수도권,KR,1,1호선,0108,남영,1,출입구-승강장,2,1번 출입구,용산 방면 승강장,1번 출입구 → 용산 방면 승강장
01,수도권,KR,1,1호선,0447,용산,1,출입구-승강장,1,1번 출입구,노량진 방면,1번 출입구 → 노량진 방면
01,수도권,KR,1,1호선,0447,용산,1,출입구-승강장,2,2번 출입구,노량진 방면,2번 출입구 → 노량진 방면
01,수도권,KR,1,1호선,0447,용산,1,출입구-승강장,3,3번 출입구,노량진 방면,3번 출입구 → 노량진 방면
01,수도권,KR,1,1호선,0447,용산,1,출입구-승강장,4,1번 출입구,남영 방면,1번 출입구 → 남영 방면
01,수도권,KR,1,1호선,0447,용산,1,출입구-승강장,5,2번 출입구,남영 방면,2번 출입구 → 남영 방면
01,수도권,KR,1,1호선,0447,용산,1,출입구-승강장,6,3번 출입구,남영 방면,3번 출입구 → 남영 방면
01,수도권,KR,1,1호선,0447,용산,3,환승,1,이촌방면 승강장,효창공원앞방면 승강장,이촌방면 승강장 → 효창공원앞방면 승강장
01,수도권,KR,1,1호선,0447,용산,3,환승,2,남영방면 승강장,효창공원앞방면 승강장,남영방면 승강장 → 효창공원앞방면 승강장
01,수도권,KR,1,1호선,0447,용산,3,환승,3,노량진방면 승강장,효창공원앞방면 승강장,노량진방면 승강장 → 효창공원앞방면 승강장
01,수도권,KR,1,1호선,0447,용산,3,환승,4,효창공원앞방면 승강장,이촌방면 승강장,효창공원앞방면 승강장 → 이촌방면 승강장
01,수도권,KR,1,1호선,0447,용산,3,환승,5,남영방면 승강장,이촌방면 승강장,남영방면 승강장 → 이촌방면 승강장
01,수도권,KR,1,1호선,0447,용산,3,환승,6,노량진방면 승강장,이촌방면 승강장,노량진방면 승강장 → 이촌방면 승강장
01,수도권,KR,1,1호선,0114,노량진,1,출입구-승강장,1,9번 출입구 엘리베이터,대방 방면,9번 출입구 엘리베이터 → 대방 방면
01,수도권,KR,1,1호선,0114,노량진,1,출입구-승강장,2,5/6번 출입구 사이 엘리베이터,대방 방면,5/6번 출입구 사이 엘리베이터 → 대방 방면
01,수도권,KR,1,1호선,0114,노량진,1,출입구-승강장,3,8번 출입구 엘리베이터,대방 방면,8번 출입구 엘리베이터 → 대방 방면
01,수도권,KR,1,1호선,0114,노량진,1,출입구-승강장,4,9번 출입구 엘리베이터,용산 방면,9번 출입구 엘리베이터 → 용산 방면
01,수도권,KR,1,1호선,0114,노량진,1,출입구-승강장,5,5/6번 출입구 사이 엘리베이터,용산 방면,5/6번 출입구 사이 엘리베이터 → 용산 방면
01,수도권,KR,1,1호선,0114,노량진,1,출입구-승강장,6,8번 출입구 엘리베이터,용산 방면,8번 출입구 엘리베이터 → 용산 방면
01,수도권,KR,1,1호선,0114,노량진,1,출입구-승강장,7,9번 출입구 엘리베이터,하행 급행,9번 출입구 엘리베이터 → 하행 급행
01,수도권,KR,1,1호선,0114,노량진,1,출입구-승강장,8,5/6번 출입구 사이 엘리베이터,하행 급행,5/6번 출입구 사이 엘리베이터 → 하행 급행
01,수도권,KR,1,1호선,0114,노량진,1,출입구-승강장,9,8번 출입구 엘리베이터,하행 급행,8번 출입구 엘리베이터 → 하행 급행
01,수도권,KR,1,1호선,0114,노량진,1,출입구-승강장,10,9번 출입구 엘리베이터,상행 급행,9번 출입구 엘리베이터 → 상행 급행
01,수도권,KR,1,1호선,0114,노량진,1,출입구-승강장,11,5/6번 출입구 사이 엘리베이터,상행 급행,5/6번 출입구 사이 엘리베이터 → 상행 급행
01,수도권,KR,1,1호선,0114,노량진,1,출입구-승강장,12,8번 출입구 엘리베이터,상행 급행,8번 출입구 엘리베이터 → 상행 급행
01,수도권,KR,1,1호선,0114,노량진,3,환승,1,용산방면 승강장,노들방면 승강장,용산방면 승강장 → 노들방면 승강장
01,수도권,KR,1,1호선,0114,노량진,3,환승,2,용산방면 승강장,샛강방면 승강장,용산방면 승강장 → 샛강방면 승강장
01,수도권,KR,1,1호선,0114,노량진,3,환승,3,대방방면 승강장,노들방면 승강장,대방방면 승강장 → 노들방면 승강장
01,수도권,KR,1,1호선,0132,대방,1,출입구-승강장,1,5번 출입구 엘리베이터,노량진 방면,5번 출입구 엘리베이터 → 노량진 방면
01,수도권,KR,1,1호선,0132,대방,1,출입구-승강장,2,6번 출입구,노량진 방면,6번 출입구 → 노량진 방면
01,수도권,KR,1,1호선,0132,대방,1,출입구-승강장,3,5번 출입구 엘리베이터,신길 방면,5번 출입구 엘리베이터 → 신길 방면
01,수도권,KR,1,1호선,0132,대방,1,출입구-승강장,4,6번 출입구,신길 방면,6번 출입구 → 신길 방면
01,수도권,KR,1,1호선,0132,대방,1,출입구-승강장,5,5번 출입구 엘리베이터,상행 급행,5번 출입구 엘리베이터 → 상행 급행
01,수도권,KR,1,1호선,0132,대방,1,출입구-승강장,6,6번 출입구,하행 급행,6번 출입구 → 하행 급행
01,수도권,KR,1,1호선,0351,신길,1,출입구-승강장,1,1번/2번 출입구 입장,영등포_동인천 급행,1번/2번 출입구 입장 → 영등포_동인천 급행
01,수도권,KR,1,1호선,0351,신길,1,출입구-승강장,2,1번/2번 출입구 입장,대방_용산급행,1번/2번 출입구 입장 → 대방_용산급행
01,수도권,KR,1,1호선,0351,신길,1,출입구-승강장,3,1번/2번 출입구 입장,영등포_수원급행,1번/2번 출입구 입장 → 영등포_수원급행
01,수도권,KR,1,1호선,0351,신길,1,출입구-승강장,4,1번/2번 출입구 입장,영등포,1번/2번 출입구 입장 → 영등포
01,수도권,KR,1,1호선,0351,신길,1,출입구-승강장,5,1번/2번 출입구 입장,대방_청량리급행,1번/2번 출입구 입장 → 대방_청량리급행
01,수도권,KR,1,1호선,0351,신길,1,출입구-승강장,6,1번/2번 출입구 입장,대방,1번/2번 출입구 입장 → 대방
01,수도권,KR,1,1호선,0351,신길,3,환승,1,1호선 대방 방면 승강장,5호선 영등포시장 방면,1호선 대방 방면 승강장 → 5호선 영등포시장 방면
01,수도권,KR,1,1호선,0351,신길,3,환승,2,1호선 대방 방면 승강장,5호선 여의도 방면,1호선 대방 방면 승강장 → 5호선 여의도 방면
01,수도권,KR,1,1호선,0351,신길,3,환승,3,1호선 영등포 방면 승강장,5호선 영등포시장 방면,1호선 영등포 방면 승강장 → 5호선 영등포시장 방면
01,수도권,KR,1,1호선,0351,신길,3,환승,4,1호선 영등포 방면 승강장,5호선 여의도 방면,1호선 영등포 방면 승강장 → 5호선 여의도 방면
01,수도권,KR,1,1호선,0420,영등포,1,출입구-승강장,1,1/2번 출입구 사이 엘리베이터,신길 방면,1/2번 출입구 사이 엘리베이터 → 신길 방면
01,수도권,KR,1,1호선,0420,영등포,1,출입구-승강장,2,3번 출입구 엘리베이터,신길 방면,3번 출입구 엘리베이터 → 신길 방면
01,수도권,KR,1,1호선,0420,영등포,1,출입구-승강장,3,1/2번 출입구 사이 엘리베이터,신도림 방면,1/2번 출입구 사이 엘리베이터 → 신도림 방면
01,수도권,KR,1,1호선,0420,영등포,1,출입구-승강장,4,3번 출입구 엘리베이터,신도림 방면,3번 출입구 엘리베이터 → 신도림 방면
01,수도권,KR,1,1호선,0420,영등포,1,출입구-승강장,5,1/2번 출입구 사이 엘리베이터,상행 급행,1/2번 출입구 사이 엘리베이터 → 상행 급행
01,수도권,KR,1,1호선,0420,영등포,1,출입구-승강장,6,3번 출입구 엘리베이터,하행 급행,3번 출입구 엘리베이터 → 하행 급행
01,수도권,KR,1,1호선,0359,신도림,1,출입구-승강장,1,4번 출입구 부근 엘리베이터 ,영등포 방면,4번 출입구 부근 엘리베이터  → 영등포 방면
01,수도권,KR,1,1호선,0359,신도림,1,출입구-승강장,2,4번 출입구 부근 엘리베이터,구로 방면,4번 출입구 부근 엘리베이터 → 구로 방면
01,수도권,KR,1,1호선,0359,신도림,3,환승,1,1호선 의정부 방면 승강장,2호선 대림 방면,1호선 의정부 방면 승강장 → 2호선 대림 방면
01,수도권,KR,1,1호선,0359,신도림,3,환승,2,1호선 의정부 방면 승강장,2호선 문래 방면,1호선 의정부 방면 승강장 → 2호선 문래 방면
01,수도권,KR,1,1호선,0359,신도림,3,환승,3,1호선 의정부 방면 승강장,2호선 도림천 방면,1호선 의정부 방면 승강장 → 2호선 도림천 방면
01,수도권,KR,1,1호선,0359,신도림,3,환승,4,1호선 용산 방면 승강장,2호선 대림 방면,1호선 용산 방면 승강장 → 2호선 대림 방면
01,수도권,KR,1,1호선,0359,신도림,3,환승,5,1호선 용산 방면 승강장,2호선 문래 방면,1호선 용산 방면 승강장 → 2호선 문래 방면
01,수도권,KR,1,1호선,0359,신도림,3,환승,6,1호선 용산 방면 승강장,2호선 도림천 방면,1호선 용산 방면 승강장 → 2호선 도림천 방면
01,수도권,KR,1,1호선,0359,신도림,3,환승,7,1호선 인천ㆍ천안 방면 승강장,2호선 대림 방면,1호선 인천ㆍ천안 방면 승강장 → 2호선 대림 방면
01,수도권,KR,1,1호선,0359,신도림,3,환승,8,1호선 인천ㆍ천안 방면 승강장,2호선 문래 방면,1호선 인천ㆍ천안 방면 승강장 → 2호선 문래 방면
01,수도권,KR,1,1호선,0359,신도림,3,환승,9,1호선 인천ㆍ천안 방면 승강장,2호선 도림천 방면,1호선 인천ㆍ천안 방면 승강장 → 2호선 도림천 방면
01,수도권,KR,1,1호선,0069,구로,1,출입구-승강장,1,1번 출입구 옆 엘리베이터,신도림 방면(1번승강장),1번 출입구 옆 엘리베이터 → 신도림 방면(1번승강장)
01,수도권,KR,1,1호선,0069,구로,1,출입구-승강장,2,1번 출입구 옆 엘리베이터,신도림 방면(2번승강장),1번 출입구 옆 엘리베이터 → 신도림 방면(2번승강장)
01,수도권,KR,1,1호선,0069,구로,1,출입구-승강장,3,1번 출입구 옆 엘리베이터,가산디지털단지 방면,1번 출입구 옆 엘리베이터 → 가산디지털단지 방면
01,수도권,KR,1,1호선,0069,구로,1,출입구-승강장,4,1번 출입구 옆 엘리베이터,인천 방면,1번 출입구 옆 엘리베이터 → 인천 방면
01,수도권,KR,1,1호선,0069,구로,1,출입구-승강장,5,1번 출입구 옆 엘리베이터,영등포 방면,1번 출입구 옆 엘리베이터 → 영등포 방면
