station_id,ln_nm,stin_nm,plf_no,car_ordr,car_etrc_no,car_label,facility_nm
S1_5_0592,5호선,행당,2,6,1,6-1칸,에스컬레이터
S1_5_0441,5호선,왕십리,1,3,3,3-3칸,엘리베이터
S1_5_0441,5호선,왕십리,2,6,2,6-2칸,엘리베이터
S1_5_0182,5호선,마장,1,3,3,3-3칸,계단
S1_5_0182,5호선,마장,1,4,3,4-3칸,엘리베이터
S1_5_0182,5호선,마장,1,6,1,6-1칸,계단
S1_5_0182,5호선,마장,2,3,4,3-4칸,계단
S1_5_0182,5호선,마장,2,5,2,5-2칸,엘리베이터
S1_5_0182,5호선,마장,2,6,2,6-2칸,계단
S1_5_0124,5호선,답십리,1,4,1,4-1칸,계단
S1_5_0124,5호선,답십리,1,4,4,4-4칸,엘리베이터
S1_5_0124,5호선,답십리,1,5,4,5-4칸,계단
S1_5_0124,5호선,답십리,2,4,1,4-1칸,계단
S1_5_0124,5호선,답십리,2,5,1,5-1칸,엘리베이터
S1_5_0124,5호선,답십리,2,5,4,5-4칸,계단
S1_5_0505,5호선,장한평,1,3,4,3-4칸,계단
S1_5_0505,5호선,장한평,1,4,4,4-4칸,엘리베이터
S1_5_0505,5호선,장한평,1,5,3,5-3칸,계단
S1_5_0505,5호선,장한평,2,4,1,4-1칸,계단
S1_5_0505,5호선,장한평,2,5,1,5-1칸,엘리베이터
S1_5_0505,5호선,장한평,2,6,1,6-1칸,계단
S1_5_0082,5호선,군자,1,5,4,5-4칸,엘리베이터
S1_5_0082,5호선,군자,2,4,2,4-2칸,엘리베이터
S1_5_0385,5호선,아차산,1,3,4,3-4칸,계단
S1_5_0385,5호선,아차산,1,5,4,5-4칸,계단
S1_5_0385,5호선,아차산,1,6,1,6-1칸,엘리베이터
S1_5_0385,5호선,아차산,2,3,3,3-3칸,엘리베이터
S1_5_0385,5호선,아차산,2,4,1,4-1칸,계단
S1_5_0385,5호선,아차산,2,6,1,6-1칸,계단
S1_5_0062,5호선,광나루,1,4,1,4-1칸,계단
S1_5_0062,5호선,광나루,1,5,1,5-1칸,엘리베이터
S1_5_0062,5호선,광나루,1,6,1,6-1칸,계단
S1_5_0062,5호선,광나루,2,3,3,3-3칸,계단
S1_5_0062,5호선,광나루,2,4,4,4-4칸,엘리베이터
S1_5_0062,5호선,광나루,2,5,3,5-3칸,계단
S1_5_0546,5호선,천호,1,1,4,1-4칸,계단
S1_5_0546,5호선,천호,1,5,4,5-4칸,엘리베이터
S1_5_0546,5호선,천호,2,2,4,2-4칸,계단
S1_5_0546,5호선,천호,2,4,1,4-1칸,엘리베이터
S1_5_0020,5호선,강동,1,1,1,1-1칸,계단
S1_5_0020,5호선,강동,1,8,4,8-4칸,에스컬레이터
S1_5_0020,5호선,강동,1,8,4,8-4칸,계단
S1_5_0020,5호선,강동,2,1,1,1-1칸,에스컬레이터
S1_5_0020,5호선,강동,2,1,1,1-1칸,계단
S1_5_0020,5호선,강동,2,8,4,8-4칸,엘리베이터
S1_5_0020,5호선,강동,2,8,4,8-4칸,계단
S1_5_0095,5호선,길동,1,3,3,3-3칸,계단
S1_5_0095,5호선,길동,1,5,1,5-1칸,엘리베이터
S1_5_0095,5호선,길동,2,4,4,4-4칸,엘리베이터
S1_5_0095,5호선,길동,2,5,4,5-4칸,계단
S1_5_0086,5호선,굽은다리,1,4,1,4-1칸,계단
S1_5_0086,5호선,굽은다리,1,5,4,5-4칸,계단
S1_5_0086,5호선,굽은다리,1,6,2,6-2칸,엘리베이터
S1_5_0086,5호선,굽은다리,2,3,2,3-2칸,엘리베이터
S1_5_0086,5호선,굽은다리,2,4,1,4-1칸,계단
S1_5_0086,5호선,굽은다리,2,5,4,5-4칸,계단
S1_5_0198,5호선,명일,1,4,1,4-1칸,계단
S1_5_0198,5호선,명일,1,5,2,5-2칸,엘리베이터
S1_5_0198,5호선,명일,1,6,2,6-2칸,계단
S1_5_0198,5호선,명일,2,3,3,3-3칸,계단
S1_5_0198,5호선,명일,2,4,3,4-3칸,엘리베이터
S1_5_0198,5호선,명일,2,5,4,5-4칸,계단
S1_5_0046,5호선,고덕,1,4,1,4-1칸,엘리베이터
S1_5_0046,5호선,고덕,1,4,3,4-3칸,계단
S1_5_0046,5호선,고덕,1,6,1,6-1칸,계단
S1_5_0046,5호선,고덕,2,3,4,3-4칸,계단
S1_5_0046,5호선,고덕,2,5,2,5-2칸,계단
S1_5_0046,5호선,고덕,2,6,1,6-1칸,엘리베이터
S1_5_0281,5호선,상일동,1,1,1,1-1칸,계단
S1_5_0281,5호선,상일동,2,8,4,8-4칸,계단
S1_5_0436,5호선,강일,1,1,2,1-2칸,엘리베이터
S1_5_0436,5호선,강일,1,2,3,2-3칸,에스컬레이터
S1_5_0436,5호선,강일,1,2,3,2-3칸,계단
S1_5_0436,5호선,강일,1,7,2,7-2칸,에스컬레이터
S1_5_0436,5호선,강일,1,7,2,7-2칸,계단
S1_5_0436,5호선,강일,1,8,3,8-3칸,엘리베이터
S1_5_0436,5호선,강일,2,1,2,1-2칸,엘리베이터
S1_5_0436,5호선,강일,2,2,3,2-3칸,에스컬레이터
S1_5_0436,5호선,강일,2,2,3,2-3칸,계단
S1_5_0436,5호선,강일,2,7,2,7-2칸,에스컬레이터
S1_5_0436,5호선,강일,2,7,2,7-2칸,계단
S1_5_0436,5호선,강일,2,8,3,8-3칸,엘리베이터
S1_5_0475,5호선,미사,1,3,4,3-4칸,계단
S1_5_0475,5호선,미사,1,5,1,5-1칸,엘리베이터
S1_5_0475,5호선,미사,1,6,1,6-1칸,계단
S1_5_0475,5호선,미사,2,3,1,3-1칸,계단
S1_5_0475,5호선,미사,2,5,1,5-1칸,엘리베이터
S1_5_0475,5호선,미사,2,6,1,6-1칸,계단
S1_5_0478,5호선,하남풍산,1,4,4,4-4칸,계단
S1_5_0478,5호선,하남풍산,1,5,1,5-1칸,엘리베이터
S1_5_0478,5호선,하남풍산,2,5,1,5-1칸,엘리베이터
S1_5_0478,5호선,하남풍산,2,5,1,5-1칸,에스컬레이터
S1_5_0478,5호선,하남풍산,2,5,1,5-1칸,계단
S1_5_0482,5호선,하남시청,1,3,3,3-3칸,에스컬레이터
S1_5_0482,5호선,하남시청,1,4,4,4-4칸,엘리베이터
S1_5_0482,5호선,하남시청,1,6,2,6-2칸,에스컬레이터
S1_5_0482,5호선,하남시청,2,3,3,3-3칸,에스컬레이터
S1_5_0482,5호선,하남시청,2,4,4,4-4칸,엘리베이터
S1_5_0482,5호선,하남시청,2,6,2,6-2칸,에스컬레이터
S1_5_0489,5호선,하남검단산역,1,2,4,2-4칸,에스컬레이터
S1_5_0489,5호선,하남검단산역,1,2,4,2-4칸,계단
S1_5_0489,5호선,하남검단산역,1,4,3,4-3칸,엘리베이터
S1_5_0489,5호선,하남검단산역,1,6,2,6-2칸,에스컬레이터
S1_5_0489,5호선,하남검단산역,2,3,3,3-3칸,에스컬레이터
S1_5_0489,5호선,하남검단산역,2,5,3,5-3칸,엘리베이터
S1_5_0489,5호선,하남검단산역,2,7,1,7-1칸,에스컬레이터
S1_5_0489,5호선,하남검단산역,2,7,1,7-1칸,계단
S1_5_0172,5호선,둔촌동,1,3,4,3-4칸,계단
S1_5_0172,5호선,둔촌동,1,5,1,5-1칸,엘리베이터
S1_5_0172,5호선,둔촌동,1,5,4,5-4칸,계단
S1_5_0172,5호선,둔촌동,2,3,4,3-4칸,계단
S1_5_0172,5호선,둔촌동,2,5,1,5-1칸,엘리베이터
S1_5_0172,5호선,둔촌동,2,5,4,5-4칸,계단
S1_5_0438,5호선,올림픽공원,1,3,3,3-3칸,엘리베이터
S1_5_0438,5호선,올림픽공원,1,4,4,4-4칸,계단
S1_5_0438,5호선,올림픽공원,2,3,3,3-3칸,에스컬레이터
S1_5_0219,5호선,방이,1,4,1,4-1칸,계단
S1_5_0219,5호선,방이,1,4,4,4-4칸,엘리베이터
S1_5_0219,5호선,방이,1,5,4,5-4칸,계단
S1_5_0219,5호선,방이,2,4,1,4-1칸,계단
S1_5_0219,5호선,방이,2,4,4,4-4칸,엘리베이터
S1_5_0219,5호선,방이,2,5,4,5-4칸,계단
S1_5_0025,5호선,개롱,2,4,4,4-4칸,엘리베이터
S1_5_0025,5호선,개롱,2,4,4,4-4칸,계단
S1_5_0030,5호선,거여,1,5,4,5-4칸,계단
S1_5_0030,5호선,거여,1,6,2,6-2칸,엘리베이터
S1_5_0030,5호선,거여,2,3,2,3-2칸,엘리베이터
S1_5_0030,5호선,거여,2,3,4,3-4칸,계단
S1_5_0184,5호선,마천,1,3,1,3-1칸,에스컬레이터
S1_5_0184,5호선,마천,1,6,1,6-1칸,계단
S1_5_0184,5호선,마천,2,3,4,3-4칸,계단
S1_5_0184,5호선,마천,2,5,1,5-1칸,엘리베이터
S1_5_0184,5호선,마천,2,6,4,6-4칸,에스컬레이터
S1_6_0468,6호선,응암,1,4,1,4-1칸,엘리베이터
S1_6_0468,6호선,응암,1,4,1,4-1칸,계단
S1_6_0468,6호선,응암,1,5,4,5-4칸,엘리베이터
S1_6_0468,6호선,응암,1,5,4,5-4칸,계단
S1_6_0418,6호선,연신내,1,6,1,6-1칸,엘리베이터
S1_6_0285,6호선,새절,1,3,3,3-3칸,에스컬레이터
S1_6_0285,6호선,새절,1,4,4,4-4칸,엘리베이터
S1_6_0285,6호선,새절,1,5,4,5-4칸,계단
S1_6_0285,6호선,새절,2,3,4,3-4칸,에스컬레이터
S1_6_0285,6호선,새절,2,5,4,5-4칸,계단
S1_6_0532,6호선,증산,1,3,4,3-4칸,계단
S1_6_0532,6호선,증산,1,4,4,4-4칸,엘리베이터
S1_6_0532,6호선,증산,2,5,1,5-1칸,엘리베이터
S1_6_0532,6호선,증산,2,6,1,6-1칸,계단
S1_6_0174,6호선,디지털미디어시티,1,1,1,1-1칸,엘리베이터
S1_6_0174,6호선,디지털미디어시티,1,1,1,1-1칸,에스컬레이터
S1_6_0174,6호선,디지털미디어시티,1,1,1,1-1칸,계단
S1_6_0174,6호선,디지털미디어시티,1,8,4,8-4칸,에스컬레이터
S1_6_0174,6호선,디지털미디어시티,1,8,4,8-4칸,계단
S1_6_0174,6호선,디지털미디어시티,2,1,1,1-1칸,에스컬레이터
S1_6_0174,6호선,디지털미디어시티,2,1,1,1-1칸,계단
S1_6_0174,6호선,디지털미디어시티,2,8,4,8-4칸,엘리베이터
S1_6_0174,6호선,디지털미디어시티,2,8,4,8-4칸,에스컬레이터
S1_6_0174,6호선,디지털미디어시티,2,8,4,8-4칸,계단
S1_6_0462,6호선,월드컵경기장,1,1,1,1-1칸,계단
S1_6_0462,6호선,월드컵경기장,1,3,4,3-4칸,계단
S1_6_0462,6호선,월드컵경기장,1,4,4,4-4칸,엘리베이터
S1_6_0462,6호선,월드컵경기장,1,5,4,5-4칸,계단
S1_6_0462,6호선,월드컵경기장,1,8,4,8-4칸,계단
S1_6_0462,6호선,월드컵경기장,2,1,1,1-1칸,계단
S1_6_0462,6호선,월드컵경기장,2,4,1,4-1칸,계단
S1_6_0462,6호선,월드컵경기장,2,5,1,5-1칸,엘리베이터
S1_6_0462,6호선,월드컵경기장,2,6,1,6-1칸,계단
S1_6_0462,6호선,월드컵경기장,2,8,4,8-4칸,계단
S1_6_0186,6호선,마포구청,1,1,2,1-2칸,엘리베이터
S1_6_0186,6호선,마포구청,1,1,2,1-2칸,계단
S1_6_0186,6호선,마포구청,2,8,2,8-2칸,엘리베이터
S1_6_0186,6호선,마포구청,2,8,2,8-2칸,계단
S1_6_0189,6호선,망원,1,5,1,5-1칸,엘리베이터
S1_6_0189,6호선,망원,1,5,2,5-2칸,계단
S1_6_0189,6호선,망원,2,4,2,4-2칸,계단
S1_6_0189,6호선,망원,2,5,2,5-2칸,엘리베이터
S1_6_0591,6호선,합정,1,3,3,3-3칸,에스컬레이터
S1_6_0591,6호선,합정,1,3,3,3-3칸,계단
S1_6_0591,6호선,합정,1,4,2,4-2칸,엘리베이터
S1_6_0591,6호선,합정,1,5,3,5-3칸,계단
S1_6_0591,6호선,합정,2,4,2,4-2칸,계단
S1_6_0591,6호선,합정,2,5,2,5-2칸,엘리베이터
S1_6_0591,6호선,합정,2,6,2,6-2칸,에스컬레이터
S1_6_0591,6호선,합정,2,6,2,6-2칸,계단
S1_6_0278,6호선,상수,1,3,4,3-4칸,에스컬레이터
S1_6_0278,6호선,상수,1,4,4,4-4칸,엘리베이터
S1_6_0278,6호선,상수,1,5,4,5-4칸,계단
S1_6_0278,6호선,상수,2,4,1,4-1칸,계단
S1_6_0278,6호선,상수,2,5,1,5-1칸,엘리베이터
S1_6_0278,6호선,상수,2,6,1,6-1칸,에스컬레이터
S1_6_0067,6호선,광흥창,1,1,1,1-1칸,엘리베이터
S1_6_0067,6호선,광흥창,1,1,1,1-1칸,에스컬레이터
S1_6_0067,6호선,광흥창,1,1,1,1-1칸,계단
S1_6_0067,6호선,광흥창,1,8,4,8-4칸,계단
S1_6_0067,6호선,광흥창,2,1,1,1-1칸,계단
S1_6_0067,6호선,광흥창,2,8,4,8-4칸,엘리베이터
S1_6_0067,6호선,광흥창,2,8,4,8-4칸,에스컬레이터
S1_6_0067,6호선,광흥창,2,8,4,8-4칸,계단
S1_6_0138,6호선,대흥,1,3,4,3-4칸,계단
S1_6_0138,6호선,대흥,1,4,4,4-4칸,엘리베이터
S1_6_0138,6호선,대흥,1,5,4,5-4칸,계단
S1_6_0138,6호선,대흥,2,3,4,3-4칸,계단
S1_6_0138,6호선,대흥,2,5,1,5-1칸,엘리베이터
S1_6_0138,6호선,대흥,2,5,4,5-4칸,계단
S1_6_0054,6호선,공덕,1,4,4,4-4칸,엘리베이터
S1_6_0054,6호선,공덕,2,4,4,4-4칸,엘리베이터
S1_6_0609,6호선,효창공원앞,1,4,1,4-1칸,계단
S1_6_0609,6호선,효창공원앞,1,5,4,5-4칸,엘리베이터
S1_6_0609,6호선,효창공원앞,1,6,4,6-4칸,에스컬레이터
S1_6_0609,6호선,효창공원앞,2,3,1,3-1칸,에스컬레이터
S1_6_0609,6호선,효창공원앞,2,4,1,4-1칸,엘리베이터
S1_6_0609,6호선,효창공원앞,2,5,3,5-3칸,계단
S1_6_0263,6호선,삼각지,1,1,1,1-1칸,엘리베이터
S1_6_0263,6호선,삼각지,1,1,1,1-1칸,계단
S1_6_0263,6호선,삼각지,1,8,4,8-4칸,엘리베이터
S1_6_0263,6호선,삼각지,1,8,4,8-4칸,계단
S1_6_0263,6호선,삼각지,2,1,1,1-1칸,엘리베이터
S1_6_0263,6호선,삼각지,2,1,1,1-1칸,계단
S1_6_0263,6호선,삼각지,2,8,4,8-4칸,엘리베이터
S1_6_0263,6호선,삼각지,2,8,4,8-4칸,계단
S1_6_0117,6호선,녹사평,1,2,3,2-3칸,계단
S1_6_0117,6호선,녹사평,1,3,2,3-2칸,에스컬레이터
S1_6_0117,6호선,녹사평,1,4,3,4-3칸,엘리베이터
S1_6_0117,6호선,녹사평,1,6,1,6-1칸,에스컬레이터
S1_6_0117,6호선,녹사평,1,6,4,6-4칸,계단
S1_6_0117,6호선,녹사평,2,3,1,3-1칸,계단
S1_6_0117,6호선,녹사평,2,3,4,3-4칸,에스컬레이터
S1_6_0117,6호선,녹사평,2,5,2,5-2칸,엘리베이터
S1_6_0117,6호선,녹사평,2,6,2,6-2칸,에스컬레이터
S1_6_0117,6호선,녹사평,2,7,2,7-2칸,계단
S1_6_0479,6호선,이태원,1,3,2,3-2칸,엘리베이터
S1_6_0479,6호선,이태원,1,3,3,3-3칸,계단
S1_6_0479,6호선,이태원,1,6,2,6-2칸,계단
S1_6_0479,6호선,이태원,2,3,2,3-2칸,계단
S1_6_0479,6호선,이태원,2,6,2,6-2칸,계단
S1_6_0479,6호선,이태원,2,6,3,6-3칸,엘리베이터
S1_6_0584,6호선,한강진,1,4,2,4-2칸,계단
S1_6_0584,6호선,한강진,1,5,2,5-2칸,엘리베이터
S1_6_0584,6호선,한강진,1,6,2,6-2칸,계단
S1_6_0584,6호선,한강진,2,3,2,3-2칸,계단
S1_6_0584,6호선,한강진,2,4,2,4-2칸,엘리베이터
S1_6_0584,6호선,한강진,2,5,1,5-1칸,계단
S1_6_0227,6호선,버티고개,1,3,3,3-3칸,계단
S1_6_0227,6호선,버티고개,1,4,2,4-2칸,엘리베이터
S1_6_0227,6호선,버티고개,1,6,1,6-1칸,계단
S1_6_0227,6호선,버티고개,2,3,4,3-4칸,계단
S1_6_0227,6호선,버티고개,2,5,3,5-3칸,엘리베이터
S1_6_0227,6호선,버티고개,2,6,2,6-2칸,계단
S1_6_0397,6호선,약수,1,4,1,4-1칸,계단
S1_6_0397,6호선,약수,1,5,1,5-1칸,엘리베이터
S1_6_0397,6호선,약수,1,5,4,5-4칸,계단
S1_6_0397,6호선,약수,1,6,1,6-1칸,엘리베이터
S1_6_0397,6호선,약수,1,8,4,8-4칸,에스컬레이터
S1_6_0397,6호선,약수,2,1,1,1-1칸,에스컬레이터
S1_6_0397,6호선,약수,2,4,1,4-1칸,계단
S1_6_0397,6호선,약수,2,4,4,4-4칸,엘리베이터
S1_6_0397,6호선,약수,2,5,3,5-3칸,계단
S1_6_0549,6호선,청구,1,6,1,6-1칸,엘리베이터
S1_6_0549,6호선,청구,1,6,1,6-1칸,계단
S1_6_0549,6호선,청구,2,6,1,6-1칸,엘리베이터
S1_6_0549,6호선,청구,2,6,1,6-1칸,계단
S1_6_0356,6호선,신당,1,2,2,2-2칸,에스컬레이터
S1_6_0356,6호선,신당,1,2,2,2-2칸,계단
S1_6_0356,6호선,신당,1,4,2,4-2칸,엘리베이터
S1_6_0356,6호선,신당,2,5,3,5-3칸,엘리베이터
S1_6_0356,6호선,신당,2,7,3,7-3칸,에스컬레이터
S1_6_0356,6호선,신당,2,7,3,7-3칸,계단
S1_6_0161,6호선,동묘앞,1,2,2,2-2칸,에스컬레이터
S1_6_0161,6호선,동묘앞,1,3,4,3-4칸,엘리베이터
S1_6_0161,6호선,동묘앞,1,4,3,4-3칸,계단
S1_6_0161,6호선,동묘앞,1,7,3,7-3칸,에스컬레이터
S1_6_0161,6호선,동묘앞,1,8,4,8-4칸,엘리베이터
S1_6_0542,6호선,창신,1,2,4,2-4칸,계단
S1_6_0542,6호선,창신,1,5,2,5-2칸,계단
S1_6_0542,6호선,창신,1,6,1,6-1칸,엘리베이터
S1_6_0542,6호선,창신,2,3,4,3-4칸,엘리베이터
S1_6_0542,6호선,창신,2,4,2,4-2칸,계단
S1_6_0542,6호선,창신,2,6,4,6-4칸,계단
S1_6_0234,6호선,보문,1,3,4,3-4칸,계단
S1_6_0234,6호선,보문,1,4,4,4-4칸,엘리베이터
S1_6_0234,6호선,보문,1,5,4,5-4칸,계단
S1_6_0234,6호선,보문,2,3,4,3-4칸,계단
S1_6_0234,6호선,보문,2,4,4,4-4칸,엘리베이터
S1_6_0234,6호선,보문,2,5,4,5-4칸,계단
S1_6_0389,6호선,안암,1,5,1,5-1칸,계단
S1_6_0389,6호선,안암,1,5,2,5-2칸,엘리베이터
S1_6_0389,6호선,안암,1,6,4,6-4칸,계단
S1_6_0389,6호선,안암,2,3,1,3-1칸,계단
S1_6_0389,6호선,안암,2,4,3,4-3칸,엘리베이터
S1_6_0389,6호선,안암,2,5,3,5-3칸,계단
S1_6_0047,6호선,고려대,1,3,2,3-2칸,에스컬레이터
S1_6_0047,6호선,고려대,1,3,2,3-2칸,계단
S1_6_0047,6호선,고려대,1,6,1,6-1칸,엘리베이터
S1_6_0047,6호선,고려대,2,3,2,3-2칸,엘리베이터
S1_6_0047,6호선,고려대,2,4,2,4-2칸,에스컬레이터
S1_6_0047,6호선,고려대,2,4,3,4-3칸,계단
S1_6_0460,6호선,월곡,1,3,3,3-3칸,에스컬레이터
S1_6_0460,6호선,월곡,1,4,4,4-4칸,엘리베이터
S1_6_0460,6호선,월곡,1,5,4,5-4칸,계단
S1_6_0460,6호선,월곡,2,3,3,3-3칸,에스컬레이터
S1_6_0460,6호선,월곡,2,4,4,4-4칸,엘리베이터
S1_6_0460,6호선,월곡,2,5,4,5-4칸,계단
S1_6_0280,6호선,상월곡,1,1,1,1-1칸,계단
S1_6_0154,6호선,돌곶이,1,5,4,5-4칸,계단
S1_6_0154,6호선,돌곶이,2,3,4,3-4칸,계단
S1_6_0300,6호선,석계,1,1,1,1-1칸,에스컬레이터
S1_6_0300,6호선,석계,1,1,1,1-1칸,계단
S1_6_0300,6호선,석계,1,3,3,3-3칸,엘리베이터
S1_6_0300,6호선,석계,1,4,3,4-3칸,계단
S1_6_0300,6호선,석계,1,6,2,6-2칸,에스컬레이터
S1_6_0300,6호선,석계,1,6,3,6-3칸,계단
S1_6_0300,6호선,석계,2,3,2,3-2칸,계단
S1_6_0300,6호선,석계,2,3,3,3-3칸,에스컬레이터
S1_6_0300,6호선,석계,2,5,2,5-2칸,계단
S1_6_0300,6호선,석계,2,6,2,6-2칸,엘리베이터
S1_6_0300,6호선,석계,2,8,4,8-4칸,에스컬레이터
S1_6_0300,6호선,석계,2,8,4,8-4칸,계단
S1_6_0568,6호선,태릉입구,1,3,2,3-2칸,계단
S1_6_0568,6호선,태릉입구,1,5,2,5-2칸,계단
S1_6_0568,6호선,태릉입구,1,5,4,5-4칸,엘리베이터
S1_6_0568,6호선,태릉입구,2,3,4,3-4칸,엘리베이터
S1_6_0568,6호선,태릉입구,2,4,2,4-2칸,계단
S1_6_0568,6호선,태릉입구,2,6,2,6-2칸,계단
S1_6_0600,6호선,화랑대,1,4,3,4-3칸,계단
S1_6_0600,6호선,화랑대,1,5,4,5-4칸,엘리베이터
S1_6_0600,6호선,화랑대,1,6,4,6-4칸,계단
S1_6_0600,6호선,화랑대,2,3,1,3-1칸,계단
S1_6_0600,6호선,화랑대,2,4,2,4-2칸,엘리베이터
S1_6_0600,6호선,화랑대,2,5,2,5-2칸,계단
S1_6_0243,6호선,봉화산,1,8,4,8-4칸,에스컬레이터
S1_6_0243,6호선,봉화산,2,1,1,1-1칸,에스컬레이터
S1_7_0503,7호선,장암,1,4,3,4-3칸,엘리베이터
S1_7_0146,7호선,도봉산,1,7,3,7-3칸,엘리베이터
S1_7_0146,7호선,도봉산,1,7,3,7-3칸,계단
S1_7_0146,7호선,도봉산,2,1,4,1-4칸,엘리베이터
S1_7_0146,7호선,도봉산,2,2,2,2-2칸,계단
S1_7_0334,7호선,수락산,1,1,1,1-1칸,계단
S1_7_0334,7호선,수락산,1,8,4,8-4칸,계단
S1_7_0334,7호선,수락산,2,1,1,1-1칸,계단
S1_7_0334,7호선,수락산,2,8,4,8-4칸,계단
S1_7_0180,7호선,마들,1,5,3,5-3칸,계단
S1_7_0180,7호선,마들,2,1,1,1-1칸,엘리베이터
S1_7_0115,7호선,노원,1,1,1,1-1칸,엘리베이터
S1_7_0115,7호선,노원,1,5,1,5-1칸,에스컬레이터
S1_7_0115,7호선,노원,1,6,2,6-2칸,계단
S1_7_0115,7호선,노원,2,3,3,3-3칸,계단
S1_7_0115,7호선,노원,2,4,4,4-4칸,에스컬레이터
S1_7_0115,7호선,노원,2,8,4,8-4칸,엘리베이터
S1_7_0524,7호선,중계,1,4,1,4-1칸,계단
S1_7_0524,7호선,중계,1,4,4,4-4칸,엘리베이터
S1_7_0524,7호선,중계,1,6,2,6-2칸,계단
S1_7_0524,7호선,중계,2,3,3,3-3칸,계단
S1_7_0524,7호선,중계,2,4,4,4-4칸,엘리베이터
S1_7_0524,7호선,중계,2,5,4,5-4칸,계단
S1_7_0581,7호선,하계,1,3,3,3-3칸,계단
S1_7_0581,7호선,하계,1,4,4,4-4칸,엘리베이터
S1_7_0581,7호선,하계,1,5,3,5-3칸,계단
S1_7_0581,7호선,하계,2,4,1,4-1칸,계단
S1_7_0581,7호선,하계,2,5,1,5-1칸,엘리베이터
S1_7_0581,7호선,하계,2,6,1,6-1칸,계단
S1_7_0055,7호선,공릉,1,5,1,5-1칸,계단
S1_7_0055,7호선,공릉,1,7,2,7-2칸,계단
S1_7_0055,7호선,공릉,1,7,3,7-3칸,에스컬레이터
S1_7_0055,7호선,공릉,1,8,4,8-4칸,엘리베이터
S1_7_0055,7호선,공릉,2,1,1,1-1칸,엘리베이터
S1_7_0055,7호선,공릉,2,2,2,2-2칸,에스컬레이터
S1_7_0055,7호선,공릉,2,2,2,2-2칸,계단
S1_7_0055,7호선,공릉,2,4,4,4-4칸,계단
S1_7_0568,7호선,태릉입구,1,2,1,2-1칸,계단
S1_7_0568,7호선,태릉입구,1,4,1,4-1칸,계단
S1_7_0568,7호선,태릉입구,1,6,3,6-3칸,엘리베이터
S1_7_0568,7호선,태릉입구,2,3,1,3-1칸,엘리베이터
S1_7_0568,7호선,태릉입구,2,5,3,5-3칸,계단
S1_7_0568,7호선,태릉입구,2,7,3,7-3칸,계단
S1_7_0195,7호선,먹골,1,4,1,4-1칸,계단
S1_7_0195,7호선,먹골,1,4,4,4-4칸,엘리베이터
S1_7_0195,7호선,먹골,1,5,4,5-4칸,계단
S1_7_0195,7호선,먹골,2,4,1,4-1칸,계단
S1_7_0195,7호선,먹골,2,5,1,5-1칸,엘리베이터
S1_7_0195,7호선,먹골,2,5,4,5-4칸,계단
S1_7_0530,7호선,중화,1,3,4,3-4칸,계단
S1_7_0530,7호선,중화,1,4,4,4-4칸,엘리베이터
S1_7_0530,7호선,중화,1,5,4,5-4칸,계단
S1_7_0530,7호선,중화,2,3,4,3-4칸,계단
S1_7_0530,7호선,중화,2,5,1,5-1칸,엘리베이터
S1_7_0530,7호선,중화,2,5,4,5-4칸,계단
S1_7_0276,7호선,상봉,1,3,2,3-2칸,엘리베이터
S1_7_0276,7호선,상봉,1,3,4,3-4칸,에스컬레이터
S1_7_0276,7호선,상봉,1,3,4,3-4칸,계단
S1_7_0276,7호선,상봉,1,4,4,4-4칸,엘리베이터
S1_7_0276,7호선,상봉,1,6,1,6-1칸,에스컬레이터
S1_7_0276,7호선,상봉,1,6,1,6-1칸,계단
S1_7_0276,7호선,상봉,2,3,4,3-4칸,에스컬레이터
S1_7_0276,7호선,상봉,2,3,4,3-4칸,계단
S1_7_0276,7호선,상봉,2,5,1,5-1칸,엘리베이터
S1_7_0276,7호선,상봉,2,6,1,6-1칸,에스컬레이터
S1_7_0276,7호선,상봉,2,6,1,6-1칸,계단
S1_7_0276,7호선,상봉,2,6,2,6-2칸,엘리베이터
S1_7_0196,7호선,면목,1,3,4,3-4칸,계단
S1_7_0196,7호선,면목,1,4,4,4-4칸,엘리베이터
S1_7_0196,7호선,면목,1,5,4,5-4칸,계단
S1_7_0196,7호선,면목,2,4,1,4-1칸,계단
S1_7_0196,7호선,면목,2,5,2,5-2칸,엘리베이터
S1_7_0196,7호선,면목,2,6,2,6-2칸,계단
S1_7_0256,7호선,사가정,1,2,3,2-3칸,계단
S1_7_0256,7호선,사가정,1,3,3,3-3칸,엘리베이터
S1_7_0256,7호선,사가정,1,4,3,4-3칸,계단
S1_7_0256,7호선,사가정,2,5,1,5-1칸,계단
S1_7_0256,7호선,사가정,2,6,2,6-2칸,엘리베이터
S1_7_0256,7호선,사가정,2,7,1,7-1칸,계단
S1_7_0445,7호선,용마산,1,2,4,2-4칸,엘리베이터
S1_7_0445,7호선,용마산,1,4,3,4-3칸,엘리베이터
S1_7_0445,7호선,용마산,2,5,2,5-2칸,계단
S1_7_0445,7호선,용마산,2,6,1,6-1칸,엘리베이터
S1_7_0445,7호선,용마산,2,7,1,7-1칸,계단
S1_7_0525,7호선,중곡,1,3,4,3-4칸,계단
S1_7_0525,7호선,중곡,1,5,1,5-1칸,엘리베이터
S1_7_0525,7호선,중곡,1,6,1,6-1칸,계단
S1_7_0525,7호선,중곡,2,3,4,3-4칸,계단
S1_7_0525,7호선,중곡,2,5,1,5-1칸,엘리베이터
